id,name,category,region,latitude,longitude,is_endangered,is_transnational,iso_code,date_inscribed
1220,Bahá’i Holy Places in Haifa and the Western Galilee,Cultural,,,,0,0,il,2008
1393,Sites of Human Evolution at Mount Carmel: The Nahal Me’arot / Wadi el-Mughara Caves,Cultural,,,,0,0,il,2012
1370,Caves of Maresha and Bet-Guvrin in the Judean Lowlands as a Microcosm of the Land of the Caves,Cultural,,,,0,0,il,2014
1471,Necropolis of Bet She’arim: A Landmark of Jewish Renewal,Cultural,,,,0,0,il,2015
93,Church and Dominican Convent of Santa Maria delle Grazie with “The Last Supper” by Leonardo da Vinci,Cultural,,,,0,0,it,1980
94,Rock Drawings in Valcamonica,Cultural,,,,0,0,it,1979
394,Venice and its Lagoon,Cultural,,,,0,0,it,1987
398,Castel del Monte,Cultural,,,,0,0,it,1996
549,"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",Cultural,,,,0,0,it,1997
550,Historic Centre of San Gimignano,Cultural,,,,0,0,it,1990
670,The Sassi and the Park of the Rupestrian Churches of Matera,Cultural,,,,0,0,it,1993
712,City of Vicenza and the Palladian Villas of the Veneto,Cultural,,,,0,0,it,1994
717,Historic Centre of Siena,Cultural,,,,0,0,it,1995
730,Crespi d'Adda,Cultural,,,,0,0,it,1995
733,"Ferrara, City of the Renaissance, and its Po Delta",Cultural,,,,0,0,it,1995
787,The <I>Trulli</I> of Alberobello,Cultural,,,,0,0,it,1996
788,Early Christian Monuments of Ravenna,Cultural,,,,0,0,it,1996
789,Historic Centre of the City of Pienza,Cultural,,,,0,0,it,1996
797,City of Verona,Cultural,,,,0,0,it,2000
824,"Botanical Garden (Orto Botanico), Padua",Cultural,,,,0,0,it,1997
827,"Cathedral, Torre Civica and Piazza Grande, Modena",Cultural,,,,0,0,it,1997
828,Historic Centre of Urbino,Cultural,,,,0,0,it,1998
830,Costiera Amalfitana,Cultural,,,,0,0,it,1997
831,Archaeological Area of Agrigento,Cultural,,,,0,0,it,1997
832,Villa Romana del Casale,Cultural,,,,0,0,it,1997
833,Su Nuraxi di Barumini,Cultural,,,,0,0,it,1997
842,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",Cultural,,,,0,0,it,1998
907,Villa Adriana (Tivoli),Cultural,,,,0,0,it,1999
908,Isole Eolie (Aeolian Islands),Natural,,,,0,0,it,2000
990,"Assisi, the Basilica of San Francesco and Other Franciscan Sites",Cultural,,,,0,0,it,2000
1024,Late Baroque Towns of the Val di Noto (South-Eastern Sicily),Cultural,,,,0,0,it,2002
1025,"Villa d'Este, Tivoli",Cultural,,,,0,0,it,2001
1026,Val d'Orcia,Cultural,,,,0,0,it,2004
1068,<I>Sacri Monti</I> of Piedmont and Lombardy,Cultural,,,,0,0,it,2003
1158,Etruscan Necropolises of Cerveteri and Tarquinia,Cultural,,,,0,0,it,2004
1200,Syracuse and the Rocky Necropolis of Pantalica,Cultural,,,,0,0,it,2005
1211,Genoa: <i>Le Strade Nuove</i> and the system of the<i> Palazzi dei Rolli</i>,Cultural,,,,1,0,it,2006
1287,Mantua and Sabbioneta,Cultural,,,,0,0,it,2008
395,"Piazza del Duomo, Pisa",Cultural,,,,0,0,it,1987
1237,The Dolomites,Natural,,,,0,0,it,2009
823,Residences of the Royal House of Savoy,Cultural,,,,0,0,it,1997
1318,Longobards in Italy. Places of the Power (568-774 A.D.),Cultural,,,,0,0,it,2011
726,Historic Centre of Naples,Cultural,,,,0,0,it,1995
175,Medici Villas and Gardens in Tuscany,Cultural,,,,0,0,it,2013
1427,Mount Etna,Natural,,,,0,0,it,2013
1390,Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato,Cultural,,,,0,0,it,2014
1487,Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale,Cultural,,,,0,0,it,2015
1571,Le Colline del Prosecco di Conegliano e Valdobbiadene,Cultural,,,,0,0,it,2019
1623,Padua’s fourteenth-century fresco cycles,Cultural,,,,0,0,it,2021
1650,The Porticoes of Bologna,Cultural,,,,0,0,it,2021
1538,"Ivrea, industrial city of the 20th century",Cultural,,,,0,0,it,2018
826,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)",Cultural,,,,0,0,it,1997
1692,Evaporitic Karst and Caves of Northern Apennines,Natural,,,,0,0,it,2023
174,Historic Centre of Florence,Cultural,,,,0,0,it,1982
829,"Archaeological Areas of Pompei, Herculaneum and Torre Annunziata",Cultural,,,,0,0,it,1997
1708,Via Appia. <em>Regina Viarum</em>,Cultural,,,,0,0,it,2024
1730,Funerary Tradition in the Prehistory of Sardinia – <em>The domus de janas</em>,Cultural,,,,0,0,it,2025
1762,The system of Italian-style <em>condominio</em> theatres of the 18th and 19th centuries in Central Italy,Cultural,,,,0,0,it,2026
825,Archaeological Area and the Patriarchal Basilica of Aquileia,Cultural,,,,0,0,it,1998
1356,Blue and John Crow Mountains,Mixed,,,,0,0,jm,2015
1595,The Archaeological Ensemble of 17th Century Port Royal,Cultural,,,,0,0,jm,2025
660,Buddhist Monuments in the Horyu-ji Area,Cultural,,,,0,0,jp,1993
661,Himeji-jo,Cultural,,,,0,0,jp,1993
662,Yakushima,Natural,,,,0,0,jp,1993
663,Shirakami-Sanchi,Natural,,,,0,0,jp,1993
688,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",Cultural,,,,0,0,jp,1994
734,Historic Villages of Shirakawa-go and Gokayama,Cultural,,,,0,0,jp,1995
775,Hiroshima Peace Memorial (Genbaku Dome),Cultural,,,,0,0,jp,1996
776,Itsukushima Shinto Shrine,Cultural,,,,0,0,jp,1996
870,Historic Monuments of Ancient Nara,Cultural,,,,0,0,jp,1998
913,Shrines and Temples of Nikko,Cultural,,,,0,0,jp,1999
972,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,Cultural,,,,0,0,jp,2000
1193,Shiretoko,Natural,,,,0,0,jp,2005
1246,Iwami Ginzan Silver Mine and its Cultural Landscape,Cultural,,,,0,0,jp,2007
1362,Ogasawara Islands,Natural,,,,0,0,jp,2011
1277,"Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land",Cultural,,,,0,0,jp,2011
1418,"Fujisan, sacred place and source of artistic inspiration",Cultural,,,,0,0,jp,2013
1449,Tomioka Silk Mill and Related Sites,Cultural,,,,0,0,jp,2014
1484,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining",Cultural,,,,0,0,jp,2015
1535,Sacred Island of Okinoshima and Associated Sites in the Munakata Region,Cultural,,,,0,0,jp,2017
1142,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,Cultural,,,,0,0,jp,2004
1495,Hidden Christian Sites in the Nagasaki Region,Cultural,,,,0,0,jp,2018
1574,"Amami-Oshima Island, Tokunoshima Island, Northern part of Okinawa Island, and Iriomote Island",Natural,,,,0,0,jp,2021
1632,Jomon Prehistoric Sites in Northern Japan,Cultural,,,,0,0,jp,2021
1698,Sado Island Gold Mines,Cultural,,,,0,0,jp,2024
1593,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,Cultural,,,,0,0,jp,2019
1757,Ancient Capitals of Asuka and Fujiwara,Cultural,,,,0,0,jp,2026
148,Old City of Jerusalem and its Walls,Cultural,,,,1,0,,1981
326,Petra,Cultural,,,,0,0,jo,1985
327,Quseir Amra,Cultural,,,,0,0,jo,1985
1093,Um er-Rasas (Kastrom Mefa'a),Cultural,,,,0,0,jo,2004
1377,Wadi Rum Protected Area,Mixed,,,,0,0,jo,2011
1446,Baptism Site “Bethany Beyond the Jordan” (Al-Maghtas),Cultural,,,,0,0,jo,2015
689,As-Salt - The Place of Tolerance and Urban Hospitality,Cultural,,,,0,0,jo,2021
1721,Umm Al-Jimāl,Cultural,,,,0,0,jo,2024
1742,Aqaba Marine Reserve,Natural,,,,0,0,jo,2026
1103,Mausoleum of Khoja Ahmed Yasawi,Cultural,,,,0,0,kz,2003
1145,Petroglyphs of the Archaeological Landscape of Tanbaly,Cultural,,,,0,0,kz,2004
1102,Saryarka – Steppe and Lakes of Northern Kazakhstan,Natural,,,,0,0,kz,2008
1760,Rock Mosques and Associated Sacred Sites of Mangystau,Cultural,,,,0,0,kz,2026
801,Lake Turkana National Parks,Natural,,,,0,0,ke,1997
1055,Lamu Old Town,Cultural,,,,0,0,ke,2001
1231,Sacred Mijikenda Kaya Forests,Cultural,,,,0,0,ke,2008
1060,Kenya Lake System in the Great Rift Valley,Natural,,,,0,0,ke,2011
1295,"Fort Jesus, Mombasa",Cultural,,,,0,0,ke,2011
800,Mount Kenya National Park/Natural Forest,Natural,,,,0,0,ke,1997
1450,Thimlich Ohinga Archaeological Site,Cultural,,,,0,0,ke,2018
1720,The Historic Town and Archaeological Site of Gedi,Cultural,,,,0,0,ke,2024
1325,Phoenix Islands Protected Area,Natural,,,,0,0,ki,2010
1230,Sulaiman-Too Sacred Mountain,Cultural,,,,0,0,kg,2009
481,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,Cultural,,,,0,0,la,2001
479,Town of Luang Prabang,Cultural,,,,0,0,la,1995
1587,Megalithic Jar Sites in Xiengkhuang – Plain of Jars,Cultural,,,,0,0,la,2019
852,Historic Centre of Riga,Cultural,,,,0,0,lv,1997
1658,Old town of Kuldīga,Cultural,,,,0,0,lv,2023
293,Anjar,Cultural,,,,0,0,lb,1984
294,Baalbek,Cultural,,,,0,0,lb,1984
295,Byblos,Cultural,,,,0,0,lb,1984
299,Tyre,Cultural,,,,0,0,lb,1984
850,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),Cultural,,,,0,0,lb,1998
1702,Rachid Karami International Fair-Tripoli,Cultural,,,,0,0,lb,2023
1810,Mount Amel Castles,Cultural,,,,0,0,lb,2026
183,Archaeological Site of Leptis Magna,Cultural,,,,0,0,ly,1982
184,Archaeological Site of Sabratha,Cultural,,,,0,0,ly,1982
190,Archaeological Site of Cyrene,Cultural,,,,0,0,ly,1982
287,Rock-Art Sites of Tadrart Acacus,Cultural,,,,0,0,ly,1985
362,Old Town of Ghadamès,Cultural,,,,0,0,ly,1986
1137,Kernavė Archaeological Site (Cultural Reserve of Kernavė),Cultural,,,,0,0,lt,2004
541,Vilnius Historic Centre,Cultural,,,,0,0,lt,1994
1661,"Modernist Kaunas: Architecture of Optimism, 1919-1939",Cultural,,,,0,0,lt,2023
699,City of Luxembourg: its Old Quarters and Fortifications,Cultural,,,,0,0,lu,1994
950,Royal Hill of Ambohimanga,Cultural,,,,0,0,mg,2001
1257,Rainforests of the Atsinanana,Natural,,,,0,0,mg,2007
494,Andrefana Dry Forests,Natural,,,,0,0,mg,1990
289,Lake Malawi National Park,Natural,,,,0,0,mw,1984
476,Chongoni Rock-Art Area,Cultural,,,,0,0,mw,2006
1201,Mount Mulanje Cultural Landscape,Cultural,,,,0,0,mw,2025
1012,Kinabalu Park,Natural,,,,0,0,my,2000
1013,Gunung Mulu National Park,Natural,,,,0,0,my,2000
1396,Archaeological Heritage of the Lenggong Valley,Cultural,,,,0,0,my,2012
1223,"Melaka and George Town, Historic Cities of the Straits of Malacca",Cultural,,,,0,0,my,2008
1014,The Archaeological Heritage of Niah National Park’s Caves Complex,Cultural,,,,0,0,my,2024
1734,Forest Research Institute Malaysia Forest Park Selangor,Cultural,,,,0,0,my,2025
116,Old Towns of Djenné,Cultural,,,,0,0,ml,1988
119,Timbuktu,Cultural,,,,1,0,ml,1988
516,Cliff of Bandiagara (Land of the Dogons),Mixed,,,,0,0,ml,1989
1139,Tomb of Askia,Cultural,,,,1,0,ml,2004
130,Ħal Saflieni Hypogeum,Cultural,,,,0,0,mt,1980
131,City of Valletta,Cultural,,,,0,0,mt,1980
132,Megalithic Temples of Malta,Cultural,,,,0,0,mt,1980
1339,Bikini Atoll Nuclear Test Site,Cultural,,,,0,0,mh,2010
506,Banc d'Arguin National Park,Natural,,,,0,0,mr,1989
750,"Ancient <I>Ksour</I> of Ouadane, Chinguetti, Tichitt and Oualata",Cultural,,,,0,0,mr,1996
1227,Aapravasi Ghat,Cultural,,,,0,0,mu,2006
1259,Le Morne Cultural Landscape,Cultural,,,,0,0,mu,2008
410,Sian Ka'an,Natural,,,,0,0,mx,1987
411,Pre-Hispanic City and National Park of Palenque,Cultural,,,,0,0,mx,1987
412,Historic Centre of Mexico City and Xochimilco,Cultural,,,,0,0,mx,1987
414,Pre-Hispanic City of Teotihuacan,Cultural,,,,0,0,mx,1987
415,Historic Centre of Oaxaca and Archaeological Site of Monte Albán,Cultural,,,,0,0,mx,1987
416,Historic Centre of Puebla,Cultural,,,,0,0,mx,1987
482,Historic Town of Guanajuato and Adjacent Mines,Cultural,,,,0,0,mx,1988
483,Pre-Hispanic City of Chichen-Itza,Cultural,,,,0,0,mx,1988
554,Whale Sanctuary of El Vizcaino,Natural,,,,0,0,mx,1993
560,"Archaeological Zone of Paquimé, Casas Grandes",Cultural,,,,0,0,mx,1998
585,Historic Centre of Morelia,Cultural,,,,0,0,mx,1991
631,"El Tajin, Pre-Hispanic City",Cultural,,,,0,0,mx,1992
676,Historic Centre of Zacatecas,Cultural,,,,0,0,mx,1993
714,Rock Paintings of the Sierra de San Francisco,Cultural,,,,0,0,mx,1993
791,Pre-Hispanic Town of Uxmal,Cultural,,,,0,0,mx,1996
792,Historic Monuments Zone of Querétaro,Cultural,,,,0,0,mx,1996
815,"Hospicio Cabañas, Guadalajara",Cultural,,,,0,0,mx,1997
862,Historic Monuments Zone of Tlacotalpan,Cultural,,,,0,0,mx,1998
895,Historic Fortified Town of Campeche,Cultural,,,,0,0,mx,1999
939,Archaeological Monuments Zone of Xochicalco,Cultural,,,,0,0,mx,1999
1079,Franciscan Missions in the Sierra Gorda of Querétaro,Cultural,,,,0,0,mx,2003
1136,Luis Barragán House and Studio,Cultural,,,,0,0,mx,2004
1209,Agave Landscape and Ancient Industrial Facilities of Tequila,Cultural,,,,0,0,mx,2006
1250,Central University City Campus of the <i>Universidad Nacional Autónoma de México</i> (UNAM),Cultural,,,,0,0,mx,2007
1274,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,Cultural,,,,0,0,mx,2008
1290,Monarch Butterfly Biosphere Reserve,Natural,,,,0,0,mx,2008
1351,Camino Real de Tierra Adentro,Cultural,,,,0,0,mx,2010
1352,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,Cultural,,,,0,0,mx,2010
1410,El Pinacate and Gran Desierto de Altar Biosphere Reserve,Natural,,,,0,0,mx,2013
1182,Islands and Protected Areas of the Gulf of California,Natural,,,,0,0,mx,2005
1061,"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",Mixed,,,,0,0,mx,2002
1463,Aqueduct of Padre Tembleque Hydraulic System,Cultural,,,,0,0,mx,2015
1510,Archipiélago de Revillagigedo,Natural,,,,0,0,mx,2016
1534,Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica,Mixed,,,,0,0,mx,2018
702,Earliest 16th-Century Monasteries on the Slopes of Popocatepetl,Cultural,,,,0,0,mx,1994
1704,Wixárika Route through Sacred Sites to Wirikuta (Tatehuarí Huajuyé),Cultural,,,,0,0,mx,2025
1503,Nan Madol: Ceremonial Centre of Eastern Micronesia,Cultural,,,,0,0,fm,2016
1081,Orkhon Valley Cultural Landscape,Cultural,,,,0,0,mn,2004
1382,Petroglyphic Complexes of the Mongolian Altai,Cultural,,,,0,0,mn,2011
1440,Great Burkhan Khaldun Mountain and its surrounding sacred landscape,Cultural,,,,0,0,mn,2015
1621,Deer Stone Monuments and Related Bronze Age Sites,Cultural,,,,0,0,mn,2023
1759,The Cemetery Complexes of the Xiongnu Nobility,Cultural,,,,0,0,mn,2026
100,Durmitor National Park,Natural,,,,0,0,me,1980
125,Natural and Culturo-Historical Region of Kotor,Cultural,,,,1,0,me,1979
170,Medina of Fez,Cultural,,,,0,0,ma,1981
331,Medina of Marrakesh,Cultural,,,,0,0,ma,1985
444,Ksar of Ait-Ben-Haddou,Cultural,,,,0,0,ma,1987
753,Medina of Essaouira (formerly Mogador),Cultural,,,,0,0,ma,2001
793,Historic City of Meknes,Cultural,,,,0,0,ma,1996
837,Medina of Tétouan (formerly known as Titawin),Cultural,,,,0,0,ma,1997
1058,Portuguese City of Mazagan (El Jadida),Cultural,,,,0,0,ma,2004
836,Archaeological Site of Volubilis,Cultural,,,,0,0,ma,1997
1401,"Rabat, Modern Capital and Historic City: a Shared Heritage",Cultural,,,,0,0,ma,2012
599,Island of Mozambique,Cultural,,,,0,0,mz,1991
1444,Pyu Ancient Cities,Cultural,,,,0,0,mm,2014
1588,Bagan,Cultural,,,,0,0,mm,2019
1255,Twyfelfontein or /Ui-//aes,Cultural,,,,0,0,na,2007
1430,Namib Sand Sea,Natural,,,,0,0,na,2013
120,Sagarmatha National Park,Natural,,,,0,0,np,1979
284,Chitwan National Park,Natural,,,,0,0,np,1984
666,"Lumbini, the Birthplace of the Lord Buddha",Cultural,,,,0,0,np,1997
121,Kathmandu Valley,Cultural,,,,1,0,np,1979
739,Schokland and Surroundings,Cultural,,,,0,0,nl,1995
818,Mill Network at Kinderdijk-Elshout,Cultural,,,,0,0,nl,1997
819,"Historic Area of Willemstad, Inner City and Harbour, Curaçao",Cultural,,,,0,0,nl,1997
867,Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),Cultural,,,,0,0,nl,1998
899,Droogmakerij de Beemster (Beemster Polder),Cultural,,,,0,0,nl,1999
965,Rietveld Schröderhuis (Rietveld Schröder House),Cultural,,,,0,0,nl,2000
1349,Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,Cultural,,,,0,0,nl,2010
1441,Van Nellefabriek,Cultural,,,,0,0,nl,2014
759,Dutch Water Defence Lines,Cultural,,,,0,0,nl,1996
1683,Eisinga Planetarium in Franeker,Cultural,,,,0,0,nl,2023
421,Tongariro National Park,Mixed,,,,0,0,nz,1990
551,Te Wahipounamu – South West New Zealand,Natural,,,,0,0,nz,1990
877,New Zealand Sub-Antarctic Islands,Natural,,,,0,0,nz,1998
613,Ruins of León Viejo,Cultural,,,,0,0,ni,2000
1236,León Cathedral,Cultural,,,,0,0,ni,2011
573,Air and Ténéré Natural Reserves,Natural,,,,1,0,ne,1991
1268,Historic Centre of Agadez,Cultural,,,,0,0,ne,2013
938,Sukur Cultural Landscape,Cultural,,,,0,0,ng,1999
1118,Osun-Osogbo Sacred Grove,Cultural,,,,0,0,ng,2005
58,Urnes Stave Church,Cultural,,,,0,0,no,1979
59,Bryggen,Cultural,,,,0,0,no,1979
352,Rock Art of Alta,Cultural,,,,0,0,no,1985
1195,West Norwegian Fjords – Geirangerfjord and Nærøyfjord,Natural,,,,0,0,no,2005
55,Røros Mining Town and the Circumference,Cultural,,,,0,0,no,1980
1486,Rjukan-Notodden Industrial Heritage Site,Cultural,,,,0,0,no,2015
1143,Vegaøyan – The Vega Archipelago,Cultural,,,,0,0,no,2004
433,Bahla Fort,Cultural,,,,1,0,om,1987
434,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn",Cultural,,,,0,0,om,1988
1010,Land of Frankincense,Cultural,,,,0,0,om,2000
1207,<i>Aflaj</i> Irrigation Systems of Oman,Cultural,,,,0,0,om,2006
1537,Ancient City of Qalhat,Cultural,,,,0,0,om,2018
138,Archaeological Ruins at Moenjodaro,Cultural,,,,0,0,pk,1980
139,Taxila,Cultural,,,,0,0,pk,1980
140,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,Cultural,,,,0,0,pk,1980
143,"Historical Monuments at Makli, Thatta",Cultural,,,,0,0,pk,1981
171,Fort and Shalamar Gardens in Lahore,Cultural,,,,1,0,pk,1981
586,Rohtas Fort,Cultural,,,,0,0,pk,1997
1386,Rock Islands Southern Lagoon,Mixed,,,,0,0,pw,2012
135,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,Cultural,,,,1,0,pa,1980
159,Darien National Park,Natural,,,,0,0,pa,1981
1138,Coiba National Park and its Special Zone of Marine Protection,Natural,,,,0,0,pa,2005
1582,The Colonial Transisthmian Route of Panamá,Cultural,,,,0,0,pa,2025
887,Kuk Early Agricultural Site,Cultural,,,,0,0,pg,2008
648,Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangue,Cultural,,,,0,0,py,1993
273,City of Cuzco,Cultural,,,,0,0,pe,1983
274,Historic Sanctuary of Machu Picchu,Mixed,,,,0,0,pe,1983
330,Chavin (Archaeological Site),Cultural,,,,0,0,pe,1985
333,Huascarán National Park,Natural,,,,0,0,pe,1985
366,Chan Chan Archaeological Zone,Cultural,,,,1,0,pe,1986
548,Río Abiseo National Park,Mixed,,,,0,0,pe,1990
700,Lines and Geoglyphs of Nasca and Palpa,Cultural,,,,0,0,pe,1994
1016,Historical Centre of the City of Arequipa,Cultural,,,,0,0,pe,2000
1269,Sacred City of Caral-Supe,Cultural,,,,0,0,pe,2009
402,Manú National Park,Natural,,,,0,0,pe,1987
1624,Chankillo Archaeoastronomical Complex,Cultural,,,,0,0,pe,2021
500,Historic Centre of Lima,Cultural,,,,0,0,pe,1988
502,Historic City of Vigan,Cultural,,,,0,0,ph,1999
652,Puerto-Princesa Subterranean River National Park,Natural,,,,0,0,ph,1999
722,Rice Terraces of the Philippine Cordilleras,Cultural,,,,1,0,ph,1995
653,Tubbataha Reefs Natural Park,Natural,,,,0,0,ph,1993
677,Baroque Churches of the Philippines,Cultural,,,,0,0,ph,1993
1403,Mount Hamiguitan Range Wildlife Sanctuary,Natural,,,,0,0,ph,2014
31,Auschwitz Birkenau <br /><small>German Nazi Concentration and Extermination Camp (1940-1945)</small>,Cultural,,,,0,0,pl,1979
564,Old City of Zamość,Cultural,,,,0,0,pl,1992
835,Medieval Town of Toruń,Cultural,,,,0,0,pl,1997
847,Castle of the Teutonic Order in Malbork,Cultural,,,,0,0,pl,1997
905,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,Cultural,,,,0,0,pl,1999
1054,Churches of Peace in Jawor and Świdnica,Cultural,,,,0,0,pl,2001
1165,Centennial Hall in Wrocław,Cultural,,,,0,0,pl,2006
1053,Wooden Churches of Southern Małopolska,Cultural,,,,0,0,pl,2003
29,Historic Centre of Kraków,Cultural,,,,0,0,pl,1978
32,Wieliczka and Bochnia Royal Salt Mines,Cultural,,,,0,0,pl,1978
30,Historic Centre of Warsaw,Cultural,,,,0,0,pl,1980
1539,Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System,Cultural,,,,0,0,pl,2017
1599,Krzemionki Prehistoric Striped Flint Mining Region,Cultural,,,,0,0,pl,2019
1715,Gdynia Modernist City Centre,Cultural,,,,0,0,pl,2026
206,Central Zone of the Town of Angra do Heroismo in the Azores,Cultural,,,,0,0,pt,1983
264,Monastery of Batalha,Cultural,,,,0,0,pt,1983
265,Convent of Christ in Tomar,Cultural,,,,0,0,pt,1983
361,Historic Centre of Évora,Cultural,,,,0,0,pt,1986
505,Monastery of Alcobaça,Cultural,,,,0,0,pt,1989
723,Cultural Landscape of Sintra,Cultural,,,,0,0,pt,1995
755,"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar",Cultural,,,,0,0,pt,1996
934,Laurisilva of Madeira,Natural,,,,0,0,pt,1999
1046,Alto Douro Wine Region,Cultural,,,,0,0,pt,2001
1117,Landscape of the Pico Island Vineyard Culture,Cultural,,,,0,0,pt,2004
263,Monastery of the Hieronymites and Tower of Belém in Lisbon,Cultural,,,,0,0,pt,1983
1367,Garrison Border Town of Elvas and its Fortifications,Cultural,,,,0,0,pt,2012
1573,"Royal Building of <i>Mafra</i> – Palace, Basilica, Convent, <i>Cerco</i> Garden and Hunting Park (<i>Tapada</i>)",Cultural,,,,0,0,pt,2019
1590,Sanctuary of Bom Jesus do Monte in Braga,Cultural,,,,0,0,pt,2019
1387,University of Coimbra – Alta and Sofia,Cultural,,,,0,0,pt,2013
1031,Historic Centre of Guimarães and Couros Zone,Cultural,,,,0,0,pt,2001
1402,Al Zubarah Archaeological Site,Cultural,,,,0,0,qa,2013
736,Seokguram Grotto and Bulguksa Temple,Cultural,,,,0,0,kr,1995
737,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the <I>Tripitaka Koreana</I> Woodblocks",Cultural,,,,0,0,kr,1995
738,Jongmyo Shrine,Cultural,,,,0,0,kr,1995
816,Changdeokgung Palace Complex,Cultural,,,,0,0,kr,1997
817,Hwaseong Fortress,Cultural,,,,0,0,kr,1997
976,Gyeongju Historic Areas,Cultural,,,,0,0,kr,2000
977,"Gochang, Hwasun and Ganghwa Dolmen Sites",Cultural,,,,0,0,kr,2000
1324,Historic Villages of Korea: Hahoe and Yangdong,Cultural,,,,0,0,kr,2010
1319,Royal Tombs of the Joseon Dynasty,Cultural,,,,0,0,kr,2009
1439,Namhansanseong,Cultural,,,,0,0,kr,2014
1477,Baekje Historic Areas,Cultural,,,,0,0,kr,2015
1562,"Sansa, Buddhist Mountain Monasteries in Korea",Cultural,,,,0,0,kr,2018
1498,"Seowon, Korean Neo-Confucian Academies",Cultural,,,,0,0,kr,2019
1264,Jeju Volcanic Island and Lava Tubes,Natural,,,,0,0,kr,2007
1666,Gaya Tumuli,Cultural,,,,0,0,kr,2023
1740,Petroglyphs along the Bangucheon Stream,Cultural,,,,0,0,kr,2025
1591,"Getbol, Korean Tidal Flats (Phase II)",Natural,,,,0,0,kr,2021
588,Danube Delta,Natural,,,,0,0,ro,1991
596,Villages with Fortified Churches in Transylvania,Cultural,,,,0,0,ro,1993
597,Monastery of Horezu,Cultural,,,,0,0,ro,1993
902,Historic Centre of Sighişoara,Cultural,,,,0,0,ro,1999
904,Wooden Churches of Maramureş,Cultural,,,,0,0,ro,1999
906,Dacian Fortresses of the Orastie Mountains,Cultural,,,,0,0,ro,1999
598,Churches of Moldavia,Cultural,,,,0,0,ro,1993
1552,Roșia Montană Mining Landscape,Cultural,,,,0,0,ro,2021
1718,Frontiers of the Roman Empire – Dacia,Cultural,,,,0,0,ro,2024
1473,Brâncuși Monumental Ensemble of Târgu Jiu,Cultural,,,,0,0,ro,2024
544,Kizhi Pogost,Cultural,,,,0,0,ru,1990
545,"Kremlin and Red Square, Moscow",Cultural,,,,0,0,ru,1990
604,Historic Monuments of Novgorod and Surroundings,Cultural,,,,0,0,ru,1992
632,Cultural and Historic Ensemble of the Solovetsky Islands,Cultural,,,,0,0,ru,1992
633,White Monuments of Vladimir and Suzdal,Cultural,,,,0,0,ru,1992
634,"Church of the Ascension, Kolomenskoye",Cultural,,,,0,0,ru,1994
657,Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad,Cultural,,,,0,0,ru,1993
719,Virgin Komi Forests,Natural,,,,0,0,ru,1995
754,Lake Baikal,Natural,,,,0,0,ru,1996
765,Volcanoes of Kamchatka,Natural,,,,0,0,ru,1996
768,Golden Mountains of Altai,Natural,,,,0,0,ru,1998
900,Western Caucasus,Natural,,,,0,0,ru,1999
980,Historic and Architectural Complex of the Kazan Kremlin,Cultural,,,,0,0,ru,2000
982,Ensemble of the Ferapontov Monastery,Cultural,,,,0,0,ru,2000
1023,Natural System of Wrangel Island Reserve,Natural,,,,0,0,ru,2004
1070,"Citadel, Ancient City and Fortress Buildings of Derbent",Cultural,,,,0,0,ru,2003
1097,Ensemble of the Novodevichy Convent,Cultural,,,,0,0,ru,2004
1170,Historical Centre of the City of Yaroslavl,Cultural,,,,0,0,ru,2005
1234,Putorana Plateau,Natural,,,,0,0,ru,2010
540,Historic Centre of Saint Petersburg and Related Groups of Monuments,Cultural,,,,0,0,ru,1990
